id,cycle,setting2,s1,s10,s11,s19,RUL
243,140,0.0008,518.67,1.3,47.59,100.0,90
243,141,0.7,491.19,1.07,44.64,100.0,89
243,142,0.8419,445.0,1.02,42.26,100.0,88
243,143,0.84,449.44,1.02,41.99,100.0,87
243,144,0.84,449.44,1.02,41.96,100.0,86
243,145,0.2517,489.05,1.26,45.69,100.0,85
243,146,0.0,518.67,1.3,47.79,100.0,84
243,147,0.8408,449.44,1.02,42.18,100.0,83
243,148,0.8415,445.0,1.02,42.29,100.0,82
243,149,0.84,445.0,1.02,42.33,100.0,81
243,150,0.2504,489.05,1.26,45.57,100.0,80
243,151,0.84,445.0,1.02,42.33,100.0,79
243,152,0.0,518.67,1.3,47.61,100.0,78
243,153,0.84,445.0,1.02,42.41,100.0,77
243,154,0.84,449.44,1.02,42.36,100.0,76
243,155,0.8403,449.44,1.02,42.2,100.0,75
243,156,0.84,445.0,1.02,42.26,100.0,74
243,157,0.8408,449.44,1.02,42.14,100.0,73
243,158,0.8409,449.44,1.02,42.31,100.0,72
243,159,0.6219,462.54,0.94,36.81,84.93,71
243,160,0.25,489.05,1.26,45.7,100.0,70
243,161,0.7,491.19,1.08,44.4,100.0,69
243,162,0.8407,445.0,1.02,42.2,100.0,68
243,163,0.8409,449.44,1.02,42.36,100.0,67
243,164,0.6209,462.54,0.94,37.0,84.93,66
243,165,0.8405,449.44,1.02,42.22,100.0,65
243,166,0.25,489.05,1.26,45.76,100.0,64
243,167,0.252,489.05,1.26,45.74,100.0,63
243,168,0.7009,491.19,1.07,44.73,100.0,62
243,169,0.84,449.44,1.02,42.25,100.0,61
243,170,0.7011,491.19,1.07,44.57,100.0,60
243,171,0.84,449.44,1.02,42.2,100.0,59
243,172,0.0004,518.67,1.3,47.87,100.0,58
243,173,0.0004,518.67,1.3,47.84,100.0,57
243,174,0.84,449.44,1.02,42.39,100.0,56
243,175,0.84,445.0,1.02,42.38,100.0,55
243,176,0.0003,518.67,1.3,47.89,100.0,54
243,177,0.84,449.44,1.02,42.39,100.0,53
243,178,0.0,518.67,1.3,47.53,100.0,52
243,179,0.2511,489.05,1.26,45.92,100.0,51
243,180,0.6216,462.54,0.94,37.05,84.93,50
243,181,0.25,489.05,1.26,45.67,100.0,49
243,182,0.701,491.19,1.07,44.69,100.0,48
243,183,0.0007,518.67,1.3,47.85,100.0,47
243,184,0.25,489.05,1.26,45.87,100.0,46
243,185,0.62,462.54,0.94,37.01,84.93,45
243,186,0.2502,489.05,1.26,45.55,100.0,44
243,187,0.0009,518.67,1.3,47.85,100.0,43
243,188,0.8403,445.0,1.02,42.32,100.0,42
243,189,0.8414,449.44,1.02,42.37,100.0,41
243,190,0.8412,445.0,1.02,42.23,100.0,40
243,191,0.8409,449.44,1.02,42.27,100.0,39
243,192,0.84,445.0,1.02,42.58,100.0,38
243,193,0.7,491.19,1.07,44.71,100.0,37
243,194,0.0004,518.67,1.3,47.74,100.0,36
243,195,0.8405,445.0,1.02,42.4,100.0,35
243,196,0.84,449.44,1.02,42.27,100.0,34
243,197,0.8405,445.0,1.02,42.48,100.0,33
243,198,0.25,489.05,1.26,45.94,100.0,32
243,199,0.84,445.0,1.02,42.45,100.0,31
243,200,0.84,445.0,1.02,42.48,100.0,30
243,201,0.0,518.67,1.3,48.03,100.0,29
243,202,0.7013,491.19,1.08,44.86,100.0,28
243,203,0.62,462.54,0.94,37.14,84.93,27
243,204,0.701,491.19,1.07,44.74,100.0,26
243,205,0.84,445.0,1.03,42.57,100.0,25
243,206,0.84,445.0,1.02,42.55,100.0,24
243,207,0.0,518.67,1.3,47.99,100.0,23
243,208,0.84,449.44,1.02,42.3,100.0,22
243,209,0.2513,489.05,1.26,45.92,100.0,21
243,210,0.8412,449.44,1.02,42.52,100.0,20
243,211,0.0007,518.67,1.3,47.85,100.0,19
243,212,0.2502,489.05,1.26,46.17,100.0,18
243,213,0.84,449.44,1.02,42.26,100.0,17
243,214,0.841,445.0,1.02,42.65,100.0,16
243,215,0.6212,462.54,0.94,37.26,84.93,15
243,216,0.62,462.54,0.94,37.08,84.93,14
243,217,0.2506,489.05,1.26,45.91,100.0,13
243,218,0.84,445.0,1.03,42.57,100.0,12
243,219,0.8402,449.44,1.02,42.44,100.0,11
243,220,0.2513,489.05,1.26,46.05,100.0,10
243,221,0.2507,489.05,1.26,45.97,100.0,9
243,222,0.7,491.19,1.07,44.99,100.0,8
243,223,0.7,491.19,1.08,44.9,100.0,7
243,224,0.0,518.67,1.3,48.03,100.0,6
243,225,0.62,462.54,0.94,37.21,84.93,5
243,226,0.8405,445.0,1.03,42.65,100.0,4
243,227,0.2509,489.05,1.26,46.03,100.0,3
243,228,0.7,491.19,1.07,44.88,100.0,2
243,229,0.7016,491.19,1.07,44.87,100.0,1
243,230,0.8415,445.0,1.03,42.86,100.0,0
244,1,0.0,518.67,1.3,47.44,100.0,127
244,2,0.6217,462.54,0.94,36.68,84.93,126
244,3,0.84,445.0,1.02,41.94,100.0,125
244,4,0.6211,462.54,0.94,36.62,84.93,124
244,5,0.7009,491.19,1.08,44.29,100.0,123
244,6,0.62,462.54,0.94,36.5,84.93,122
244,7,0.84,449.44,1.02,41.89,100.0,121
244,8,0.7,491.19,1.08,44.33,100.0,120
244,9,0.8405,449.44,1.02,42.08,100.0,119
244,10,0.0,518.67,1.3,47.48,100.0,118
244,11,0.7,491.19,1.08,44.28,100.0,117
244,12,0.0,518.67,1.3,47.52,100.0,116
244,13,0.62,462.54,0.94,36.75,84.93,115
244,14,0.8409,445.0,1.02,42.2,100.0,114
244,15,0.25,489.05,1.26,45.39,100.0,113
244,16,0.0014,518.67,1.3,47.6,100.0,112
244,17,0.7008,491.19,1.08,44.44,100.0,111
244,18,0.8409,445.0,1.02,42.19,100.0,110
244,19,0.2508,489.05,1.26,45.4,100.0,109
244,20,0.7,491.19,1.08,44.17,100.0,108
244,21,0.8407,445.0,1.02,42.08,100.0,107
244,22,0.6219,462.54,0.94,36.78,84.93,106
244,23,0.25,489.05,1.26,45.37,100.0,105
244,24,0.0,518.67,1.3,47.34,100.0,104
244,25,0.6215,462.54,0.94,36.75,84.93,103
244,26,0.0008,518.67,1.3,47.31,100.0,102
244,27,0.7,491.19,1.08,44.3,100.0,101
244,28,0.84,449.44,1.02,41.84,100.0,100
244,29,0.84,449.44,1.02,41.81,100.0,99
244,30,0.84,445.0,1.02,42.03,100.0,98
244,31,0.0011,518.67,1.3,47.51,100.0,97
244,32,0.8404,445.0,1.02,42.06,100.0,96
244,33,0.25,489.05,1.26,45.45,100.0,95
244,34,0.84,449.44,1.02,41.83,100.0,94
244,35,0.8412,445.0,1.02,41.92,100.0,93
244,36,0.62,462.54,0.94,36.73,84.93,92
244,37,0.8417,445.0,1.02,42.11,100.0,91
244,38,0.25,489.05,1.26,45.58,100.0,90
244,39,0.84,449.44,1.02,41.99,100.0,89
244,40,0.8412,445.0,1.02,42.2,100.0,88
244,41,0.62,462.54,0.94,36.82,84.93,87
244,42,0.0001,518.67,1.3,47.25,100.0,86
244,43,0.2502,489.05,1.26,45.44,100.0,85
244,44,0.7017,491.19,1.07,44.24,100.0,84
244,45,0.8401,445.0,1.02,42.09,100.0,83
244,46,0.8407,445.0,1.02,42.16,100.0,82
244,47,0.6201,462.54,0.94,36.76,84.93,81
244,48,0.7009,491.19,1.08,44.46,100.0,80
244,49,0.7009,491.19,1.08,44.58,100.0,79
244,50,0.7019,491.19,1.08,44.32,100.0,78
244,51,0.62,462.54,0.94,36.79,84.93,77
244,52,0.2506,489.05,1.26,45.58,100.0,76
244,53,0.2507,489.05,1.26,45.57,100.0,75
244,54,0.84,445.0,1.02,42.12,100.0,74
244,55,0.0,518.67,1.3,47.53,100.0,73
244,56,0.2505,489.05,1.26,45.4,100.0,72
244,57,0.84,445.0,1.02,42.06,100.0,71
244,58,0.84,445.0,1.02,42.1,100.0,70
244,59,0.8418,449.44,1.02,41.98,100.0,69
244,60,0.7004,491.19,1.08,44.57,100.0,68
244,61,0.8411,449.44,1.02,42.0,100.0,67
244,62,0.7,491.19,1.08,44.45,100.0,66
244,63,0.84,445.0,1.02,42.12,100.0,65
244,64,0.25,489.05,1.26,45.69,100.0,64
244,65,0.0011,518.67,1.3,47.56,100.0,63
244,66,0.84,449.44,1.02,41.93,100.0,62
244,67,0.0,518.67,1.3,47.52,100.0,61
244,68,0.8415,445.0,1.02,42.03,100.0,60
244,69,0.62,462.54,0.94,36.83,84.93,59
244,70,0.62,462.54,0.94,36.88,84.93,58
244,71,0.6217,462.54,0.94,36.75,84.93,57
244,72,0.84,445.0,1.02,42.13,100.0,56
244,73,0.7014,491.19,1.08,44.38,100.0,55
244,74,0.84,445.0,1.02,42.11,100.0,54
244,75,0.6211,462.54,0.94,36.69,84.93,53
244,76,0.84,445.0,1.02,42.28,100.0,52
244,77,0.84,449.44,1.02,42.0,100.0,51
244,78,0.84,445.0,1.02,42.19,100.0,50
244,79,0.84,445.0,1.02,42.24,100.0,49
244,80,0.8404,449.44,1.02,42.1,100.0,48
244,81,0.0016,518.67,1.3,47.57,100.0,47
244,82,0.25,489.05,1.26,45.48,100.0,46
244,83,0.0,518.67,1.3,47.48,100.0,45
244,84,0.0007,518.67,1.3,47.69,100.0,44
244,85,0.84,445.0,1.02,42.12,100.0,43
244,86,0.2518,489.05,1.26,45.68,100.0,42
244,87,0.84,449.44,1.02,42.08,100.0,41
244,88,0.84,445.0,1.02,42.49,100.0,40
244,89,0.8414,445.0,1.02,42.33,100.0,39
244,90,0.84,445.0,1.02,41.96,100.0,38
244,91,0.0014,518.67,1.3,47.73,100.0,37
244,92,0.84,449.44,1.02,42.29,100.0,36
244,93,0.62,462.54,0.94,36.73,84.93,35
244,94,0.6204,462.54,0.94,37.05,84.93,34
244,95,0.25,489.05,1.26,45.63,100.0,33
244,96,0.84,445.0,1.02,42.22,100.0,32
244,97,0.2506,489.05,1.26,45.77,100.0,31
244,98,0.62,462.54,0.94,36.88,84.93,30
244,99,0.8413,445.0,1.02,42.39,100.0,29
244,100,0.84,449.44,1.02,42.33,100.0,28
244,101,0.8412,445.0,1.02,42.36,100.0,27
244,102,0.7,491.19,1.08,44.54,100.0,26
244,103,0.6218,462.54,0.94,36.93,84.93,25
244,104,0.7,491.19,1.08,44.66,100.0,24
244,105,0.7,491.19,1.08,44.78,100.0,23
244,106,0.84,449.44,1.02,42.23,100.0,22
244,107,0.7001,491.19,1.08,44.57,100.0,21
244,108,0.7,491.19,1.08,44.88,100.0,20
244,109,0.62,462.54,0.94,37.16,84.93,19
244,110,0.7008,491.19,1.07,44.71,100.0,18
244,111,0.8412,449.44,1.02,42.52,100.0,17
244,112,0.8403,445.0,1.02,42.4,100.0,16
244,113,0.0014,518.67,1.3,47.8,100.0,15
244,114,0.702,491.19,1.08,44.99,100.0,14
244,115,0.84,445.0,1.02,42.66,100.0,13
244,116,0.8402,449.44,1.02,42.27,100.0,12
244,117,0.62,462.54,0.94,37.16,84.93,11
244,118,0.84,445.0,1.02,42.56,100.0,10
244,119,0.7016,491.19,1.07,44.81,100.0,9
244,120,0.84,449.44,1.02,42.29,100.0,8
244,121,0.8402,449.44,1.02,42.38,100.0,7
244,122,0.7,491.19,1.07,44.99,100.0,6
244,123,0.62,462.54,0.94,37.25,84.93,5
244,124,0.841,445.0,1.02,42.58,100.0,4
244,125,0.0,518.67,1.3,48.06,100.0,3
244,126,0.0,518.67,1.3,48.05,100.0,2
244,127,0.8413,445.0,1.02,42.65,100.0,1
244,128,0.0,518.67,1.3,48.19,100.0,0
245,1,0.6202,462.54,0.94,36.7,84.93,252
245,2,0.84,449.44,1.02,41.65,100.0,251
245,3,0.84,449.44,1.02,41.95,100.0,250
245,4,0.252,489.05,1.26,45.54,100.0,249
245,5,0.8405,445.0,1.02,42.1,100.0,248
245,6,0.2506,489.05,1.26,45.45,100.0,247
245,7,0.84,449.44,1.02,42.07,100.0,246
245,8,0.0009,518.67,1.3,47.48,100.0,245
245,9,0.8405,445.0,1.02,42.17,100.0,244
245,10,0.8403,445.0,1.02,42.08,100.0,243
245,11,0.7,491.19,1.08,44.55,100.0,242
245,12,0.6205,462.54,0.94,36.8,84.93,241
245,13,0.8405,445.0,1.02,42.16,100.0,240
245,14,0.84,449.44,1.02,42.0,100.0,239
245,15,0.0017,518.67,1.3,47.47,100.0,238
245,16,0.0005,518.67,1.3,47.5,100.0,237
245,17,0.0,518.67,1.3,47.5,100.0,236
245,18,0.842,445.0,1.02,42.18,100.0,235
245,19,0.002,518.67,1.3,47.56,100.0,234
245,20,0.8401,449.44,1.02,42.01,100.0,233
245,21,0.84,445.0,1.02,42.15,100.0,232
245,22,0.7016,491.19,1.08,44.37,100.0,231
245,23,0.8412,449.44,1.02,42.06,100.0,230
245,24,0.25,489.05,1.26,45.31,100.0,229
245,25,0.7,491.19,1.08,44.55,100.0,228
245,26,0.84,445.0,1.02,42.22,100.0,227
245,27,0.84,445.0,1.02,42.0,100.0,226
245,28,0.0014,518.67,1.3,47.46,100.0,225
245,29,0.7016,491.19,1.08,44.37,100.0,224
245,30,0.84,445.0,1.02,42.18,100.0,223
245,31,0.84,445.0,1.02,42.13,100.0,222
245,32,0.84,445.0,1.02,42.15,100.0,221
245,33,0.0,518.67,1.3,47.49,100.0,220
245,34,0.8409,449.44,1.02,41.98,100.0,219
245,35,0.2506,489.05,1.26,45.56,100.0,218
245,36,0.62,462.54,0.94,36.8,84.93,217
245,37,0.2503,489.05,1.26,45.71,100.0,216
245,38,0.25,489.05,1.26,45.35,100.0,215
245,39,0.8414,449.44,1.02,41.91,100.0,214
245,40,0.6208,462.54,0.94,36.85,84.93,213
245,41,0.0,518.67,1.3,47.55,100.0,212
245,42,0.6213,462.54,0.94,36.92,84.93,211
245,43,0.2512,489.05,1.26,45.4,100.0,210
245,44,0.0,518.67,1.3,47.79,100.0,209
245,45,0.84,445.0,1.02,42.2,100.0,208
245,46,0.62,462.54,0.94,36.83,84.93,207
245,47,0.0005,518.67,1.3,47.62,100.0,206
245,48,0.0,518.67,1.3,47.47,100.0,205
245,49,0.7009,491.19,1.08,44.31,100.0,204
245,50,0.701,491.19,1.08,44.29,100.0,203
245,51,0.6218,462.54,0.94,36.78,84.93,202
245,52,0.0,518.67,1.3,47.45,100.0,201
245,53,0.701,491.19,1.08,44.57,100.0,200
245,54,0.8411,449.44,1.03,41.92,100.0,199
245,55,0.84,445.0,1.02,42.03,100.0,198
245,56,0.84,445.0,1.02,42.14,100.0,197
245,57,0.6204,462.54,0.94,36.69,84.93,196
245,58,0.84,445.0,1.02,42.18,100.0,195
245,59,0.7,491.19,1.08,44.4,100.0,194
245,60,0.6212,462.54,0.94,36.95,84.93,193
245,61,0.702,491.19,1.07,44.28,100.0,192
245,62,0.84,445.0,1.02,42.13,100.0,191
245,63,0.0012,518.67,1.3,47.56,100.0,190
245,64,0.62,462.54,0.94,36.75,84.93,189
245,65,0.84,449.44,1.02,41.99,100.0,188
245,66,0.8402,445.0,1.02,41.99,100.0,187
245,67,0.621,462.54,0.94,36.84,84.93,186
245,68,0.84,445.0,1.02,42.18,100.0,185
245,69,0.25,489.05,1.26,45.24,100.0,184
245,70,0.62,462.54,0.94,36.72,84.93,183
245,71,0.84,449.44,1.02,41.86,100.0,182
245,72,0.2502,489.05,1.26,45.46,100.0,181
245,73,0.8417,449.44,1.02,41.9,100.0,180
245,74,0.84,445.0,1.02,42.01,100.0,179
245,75,0.84,449.44,1.02,42.08,100.0,178
245,76,0.84,445.0,1.02,42.21,100.0,177
245,77,0.001,518.67,1.3,47.5,100.0,176
245,78,0.8412,445.0,1.02,42.1,100.0,175
245,79,0.84,445.0,1.02,41.93,100.0,174
245,80,0.6214,462.54,0.94,36.76,84.93,173
245,81,0.84,445.0,1.02,42.24,100.0,172
245,82,0.7017,491.19,1.08,44.4,100.0,171
245,83,0.84,445.0,1.02,42.14,100.0,170
245,84,0.6215,462.54,0.94,36.78,84.93,169
245,85,0.62,462.54,0.94,36.84,84.93,168
245,86,0.84,445.0,1.02,42.11,100.0,167
245,87,0.7,491.19,1.08,44.36,100.0,166
245,88,0.7,491.19,1.07,44.3,100.0,165
245,89,0.84,445.0,1.02,42.17,100.0,164
245,90,0.8413,449.44,1.02,41.91,100.0,163
245,91,0.25,489.05,1.26,45.62,100.0,162
245,92,0.25,489.05,1.26,45.38,100.0,161
245,93,0.621,462.54,0.94,36.75,84.93,160
245,94,0.8411,449.44,1.02,42.0,100.0,159
245,95,0.7,491.19,1.08,44.55,100.0,158
245,96,0.6209,462.54,0.94,36.78,84.93,157
245,97,0.84,445.0,1.02,42.24,100.0,156
245,98,0.2508,489.05,1.26,45.45,100.0,155
245,99,0.0,518.67,1.3,47.56,100.0,154
245,100,0.0,518.67,1.3,47.67,100.0,153
245,101,0.8408,445.0,1.02,42.2,100.0,152
245,102,0.6214,462.54,0.94,36.91,84.93,151
245,103,0.7019,491.19,1.08,44.45,100.0,150
245,104,0.25,489.05,1.26,45.47,100.0,149
245,105,0.7001,491.19,1.08,44.45,100.0,148
245,106,0.8407,445.0,1.02,42.22,100.0,147
245,107,0.8406,445.0,1.02,42.11,100.0,146
245,108,0.8407,449.44,1.02,42.15,100.0,145
245,109,0.8411,449.44,1.02,42.02,100.0,144
245,110,0.8403,445.0,1.02,42.17,100.0,143
245,111,0.7,491.19,1.08,44.44,100.0,142
245,112,0.25,489.05,1.26,45.56,100.0,141
245,113,0.8416,449.44,1.02,41.89,100.0,140
245,114,0.8401,449.44,1.02,41.92,100.0,139
245,115,0.84,449.44,1.02,42.03,100.0,138
245,116,0.62,462.54,0.94,36.78,84.93,137
245,117,0.8407,445.0,1.02,42.29,100.0,136
245,118,0.84,445.0,1.02,42.05,100.0,135
245,119,0.7,491.19,1.08,44.46,100.0,134
245,120,0.0,518.67,1.3,47.71,100.0,133
245,121,0.8412,445.0,1.02,42.21,100.0,132
245,122,0.7015,491.19,1.08,44.49,100.0,131
245,123,0.8411,445.0,1.02,42.04,100.0,130
245,124,0.6213,462.54,0.94,36.93,84.93,129
245,125,0.6205,462.54,0.94,36.75,84.93,128
245,126,0.8404,449.44,1.02,42.16,100.0,127
245,127,0.7,491.19,1.08,44.53,100.0,126
245,128,0.84,445.0,1.02,42.26,100.0,125
245,129,0.8407,445.0,1.02,42.28,100.0,124
245,130,0.2514,489.05,1.26,45.52,100.0,123
245,131,0.25,489.05,1.26,45.65,100.0,122
245,132,0.6217,462.54,0.94,37.02,84.93,121
245,133,0.8416,445.0,1.02,42.22,100.0,120
245,134,0.62,462.54,0.94,36.84,84.93,119
245,135,0.8418,445.0,1.02,42.19,100.0,118
245,136,0.6205,462.54,0.94,37.02,84.93,117
245,137,0.001,518.67,1.3,47.65,100.0,116
245,138,0.6219,462.54,0.94,36.9,84.93,115
245,139,0.7003,491.19,1.08,44.45,100.0,114
245,140,0.84,449.44,1.02,41.88,100.0,113
245,141,0.2511,489.05,1.26,45.39,100.0,112
245,142,0.7003,491.19,1.08,44.62,100.0,111
245,143,0.25,489.05,1.26,45.57,100.0,110
245,144,0.25,489.05,1.26,45.41,100.0,109
245,145,0.84,449.44,1.02,42.04,100.0,108
245,146,0.62,462.54,0.94,36.86,84.93,107
245,147,0.6202,462.54,0.94,36.92,84.93,106
245,148,0.8408,445.0,1.02,42.23,100.0,105
245,149,0.84,445.0,1.02,42.28,100.0,104
245,150,0.7,491.19,1.07,44.58,100.0,103
245,151,0.84,449.44,1.02,42.14,100.0,102
245,152,0.84,445.0,1.02,42.15,100.0,101
245,153,0.0004,518.67,1.3,47.73,100.0,100
245,154,0.7001,491.19,1.08,44.67,100.0,99
245,155,0.25,489.05,1.26,45.62,100.0,98
245,156,0.841,445.0,1.02,42.25,100.0,97
245,157,0.6218,462.54,0.94,36.9,84.93,96
245,158,0.0003,518.67,1.3,47.56,100.0,95
245,159,0.25,489.05,1.26,45.55,100.0,94
245,160,0.62,462.54,0.94,36.69,84.93,93
245,161,0.84,445.0,1.02,42.13,100.0,92
245,162,0.841,449.44,1.02,42.22,100.0,91
245,163,0.7,491.19,1.08,44.44,100.0,90
245,164,0.0,518.67,1.3,47.75,100.0,89
245,165,0.0017,518.67,1.3,47.39,100.0,88
245,166,0.84,445.0,1.02,42.26,100.0,87
245,167,0.0,518.67,1.3,47.69,100.0,86
245,168,0.25,489.05,1.26,45.51,100.0,85
245,169,0.25,489.05,1.26,45.59,100.0,84
245,170,0.8418,449.44,1.02,42.11,100.0,83
245,171,0.7016,491.19,1.08,44.69,100.0,82
245,172,0.6219,462.54,0.94,36.96,84.93,81
245,173,0.0,518.67,1.3,47.64,100.0,80
245,174,0.84,445.0,1.02,42.48,100.0,79
245,175,0.84,449.44,1.02,42.03,100.0,78
245,176,0.25,489.05,1.26,45.53,100.0,77
245,177,0.7,491.19,1.07,44.67,100.0,76
245,178,0.8419,445.0,1.02,42.22,100.0,75
245,179,0.841,449.44,1.03,42.14,100.0,74
245,180,0.8404,449.44,1.02,42.1,100.0,73
245,181,0.62,462.54,0.94,37.04,84.93,72
245,182,0.84,445.0,1.02,42.26,100.0,71
245,183,0.0019,518.67,1.3,47.67,100.0,70
245,184,0.84,445.0,1.02,42.25,100.0,69
245,185,0.8401,449.44,1.02,42.1,100.0,68
245,186,0.84,445.0,1.02,42.29,100.0,67
245,187,0.622,462.54,0.94,36.97,84.93,66
245,188,0.6206,462.54,0.94,37.01,84.93,65
245,189,0.62,462.54,0.94,37.11,84.93,64
245,190,0.6214,462.54,0.94,37.0,84.93,63
245,191,0.2513,489.05,1.26,45.56,100.0,62
245,192,0.7,491.19,1.08,44.58,100.0,61
245,193,0.0013,518.67,1.3,47.83,100.0,60
245,194,0.25,489.05,1.26,45.6,100.0,59
245,195,0.0,518.67,1.3,47.82,100.0,58
245,196,0.7,491.19,1.07,44.79,100.0,57
245,197,0.2501,489.05,1.26,45.79,100.0,56
245,198,0.84,445.0,1.02,42.44,100.0,55
245,199,0.84,445.0,1.02,42.44,100.0,54
245,200,0.25,489.05,1.26,45.76,100.0,53
245,201,0.8409,449.44,1.02,42.18,100.0,52
245,202,0.25,489.05,1.26,45.69,100.0,51
245,203,0.25,489.05,1.26,45.78,100.0,50
245,204,0.7,491.19,1.08,44.69,100.0,49
245,205,0.8407,449.44,1.02,42.0,100.0,48
245,206,0.84,445.0,1.02,42.45,100.0,47
245,207,0.7,491.19,1.08,44.77,100.0,46
245,208,0.2502,489.05,1.26,45.71,100.0,45
245,209,0.84,449.44,1.02,42.09,100.0,44
245,210,0.6214,462.54,0.94,37.05,84.93,43
245,211,0.0013,518.67,1.3,47.96,100.0,42
245,212,0.8417,445.0,1.02,42.58,100.0,41
245,213,0.8413,445.0,1.02,42.41,100.0,40
245,214,0.7,491.19,1.07,44.67,100.0,39
245,215,0.84,445.0,1.02,42.4,100.0,38
245,216,0.7004,491.19,1.07,44.75,100.0,37
245,217,0.8418,449.44,1.02,42.27,100.0,36
245,218,0.84,449.44,1.02,42.31,100.0,35
245,219,0.0,518.67,1.3,48.01,100.0,34
245,220,0.84,445.0,1.02,42.22,100.0,33
245,221,0.2513,489.05,1.26,46.07,100.0,32
245,222,0.701,491.19,1.07,44.82,100.0,31
245,223,0.8409,445.0,1.02,42.46,100.0,30
245,224,0.2504,489.05,1.26,45.97,100.0,29
245,225,0.84,445.0,1.02,42.47,100.0,28
245,226,0.8419,445.0,1.02,42.54,100.0,27
245,227,0.7005,491.19,1.07,45.06,100.0,26
245,228,0.8406,449.44,1.02,42.42,100.0,25
245,229,0.84,445.0,1.02,42.52,100.0,24
245,230,0.8404,445.0,1.02,42.4,100.0,23
245,231,0.84,445.0,1.02,42.67,100.0,22
245,232,0.2514,489.05,1.26,45.92,100.0,21
245,233,0.7,491.19,1.07,44.8,100.0,20
245,234,0.2512,489.05,1.26,45.92,100.0,19
245,235,0.84,445.0,1.02,42.61,100.0,18
245,236,0.84,445.0,1.02,42.52,100.0,17
245,237,0.62,462.54,0.94,37.17,84.93,16
245,238,0.7,491.19,1.08,45.07,100.0,15
245,239,0.7,491.19,1.08,44.96,100.0,14
245,240,0.62,462.54,0.93,37.13,84.93,13
245,241,0.7,491.19,1.08,44.88,100.0,12
245,242,0.84,445.0,1.02,42.61,100.0,11
245,243,0.7009,491.19,1.07,44.75,100.0,10
245,244,0.84,449.44,1.02,42.43,100.0,9
245,245,0.25,489.05,1.26,45.98,100.0,8
245,246,0.2513,489.05,1.26,45.94,100.0,7
245,247,0.7,491.19,1.07,45.07,100.0,6
245,248,0.2516,489.05,1.26,45.95,100.0,5
245,249,0.8419,445.0,1.02,42.7,100.0,4
245,250,0.25,489.05,1.26,46.05,100.0,3
245,251,0.2506,489.05,1.26,46.03,100.0,2
245,252,0.62,462.54,0.94,37.32,84.93,1
245,253,0.8411,445.0,1.02,42.8,100.0,0
246,1,0.84,445.0,1.02,42.09,100.0,193
246,2,0.7,491.19,1.08,44.38,100.0,192
246,3,0.0,518.67,1.3,47.49,100.0,191
246,4,0.2517,489.05,1.26,45.28,100.0,190
246,5,0.0014,518.67,1.3,47.47,100.0,189
246,6,0.8411,449.44,1.02,41.52,100.0,188
246,7,0.8406,449.44,1.02,41.88,100.0,187
246,8,0.84,449.44,1.02,41.82,100.0,186
246,9,0.8407,445.0,1.02,41.9,100.0,185
246,10,0.6216,462.54,0.94,36.6,84.93,184
246,11,0.8419,445.0,1.02,42.18,100.0,183
246,12,0.84,449.44,1.02,41.76,100.0,182
246,13,0.621,462.54,0.94,36.86,84.93,181
246,14,0.8402,449.44,1.02,41.84,100.0,180
246,15,0.8401,449.44,1.02,41.96,100.0,179
246,16,0.84,449.44,1.02,41.78,100.0,178
246,17,0.8418,445.0,1.02,41.92,100.0,177
246,18,0.84,445.0,1.02,42.0,100.0,176
246,19,0.0,518.67,1.3,47.58,100.0,175
246,20,0.7014,491.19,1.08,44.16,100.0,174
246,21,0.84,449.44,1.02,41.77,100.0,173
246,22,0.84,449.44,1.02,41.97,100.0,172
246,23,0.6207,462.54,0.94,36.71,84.93,171
246,24,0.2518,489.05,1.26,45.48,100.0,170
246,25,0.84,445.0,1.02,42.05,100.0,169
246,26,0.002,518.67,1.3,47.59,100.0,168
246,27,0.84,449.44,1.02,41.88,100.0,167
246,28,0.8405,445.0,1.02,41.92,100.0,166
246,29,0.84,445.0,1.02,42.02,100.0,165
246,30,0.84,445.0,1.02,41.94,100.0,164
246,31,0.62,462.54,0.94,36.8,84.93,163
246,32,0.84,449.44,1.02,41.92,100.0,162
246,33,0.84,445.0,1.02,41.99,100.0,161
246,34,0.84,449.44,1.02,41.84,100.0,160
246,35,0.2517,489.05,1.26,45.4,100.0,159
246,36,0.702,491.19,1.08,44.33,100.0,158
246,37,0.8416,449.44,1.02,41.82,100.0,157
246,38,0.0016,518.67,1.3,47.27,100.0,156
246,39,0.25,489.05,1.26,45.47,100.0,155
246,40,0.8409,445.0,1.02,42.18,100.0,154
246,41,0.8411,445.0,1.02,42.0,100.0,153
246,42,0.25,489.05,1.26,45.43,100.0,152
246,43,0.84,449.44,1.02,41.69,100.0,151
246,44,0.62,462.54,0.94,36.64,84.93,150
246,45,0.62,462.54,0.94,36.78,84.93,149
246,46,0.7,491.19,1.08,44.31,100.0,148
246,47,0.0019,518.67,1.3,47.44,100.0,147
246,48,0.8411,449.44,1.02,42.0,100.0,146
246,49,0.62,462.54,0.94,36.6,84.93,145
246,50,0.84,445.0,1.02,41.93,100.0,144
246,51,0.8415,445.0,1.02,41.97,100.0,143
246,52,0.62,462.54,0.93,36.59,84.93,142
246,53,0.62,462.54,0.94,36.74,84.93,141
246,54,0.84,449.44,1.02,41.82,100.0,140
246,55,0.62,462.54,0.94,36.82,84.93,139
246,56,0.6215,462.54,0.94,36.82,84.93,138
