id,cycle,setting2,s1,s2,s10,s11,s14,s16,s19,RUL
181,65,0.7005,491.19,607.27,1.08,44.23,8070.83,0.02,100.0,190
181,66,0.7,491.19,607.23,1.08,44.08,8070.9,0.02,100.0,189
181,67,0.7005,491.19,606.61,1.08,44.16,8068.83,0.02,100.0,188
181,68,0.0004,518.67,642.33,1.3,47.26,8145.94,0.03,100.0,187
181,69,0.7012,491.19,607.0,1.08,44.12,8076.81,0.02,100.0,186
181,70,0.0002,518.67,642.67,1.3,47.28,8149.13,0.03,100.0,185
181,71,0.84,449.44,556.12,1.03,41.8,8079.2,0.02,100.0,184
181,72,0.0,518.67,642.53,1.3,47.07,8150.49,0.03,100.0,183
181,73,0.0,518.67,642.58,1.3,47.4,8148.75,0.03,100.0,182
181,74,0.8414,445.0,548.95,1.02,41.96,8093.48,0.02,100.0,181
181,75,0.0,518.67,642.41,1.3,47.33,8151.58,0.03,100.0,180
181,76,0.84,449.44,554.98,1.02,41.85,8081.11,0.02,100.0,179
181,77,0.8416,449.44,555.76,1.02,41.69,8082.28,0.02,100.0,178
181,78,0.2518,489.05,604.79,1.26,45.11,8135.1,0.03,100.0,177
181,79,0.2519,489.05,604.62,1.26,45.37,8140.32,0.03,100.0,176
181,80,0.25,489.05,604.88,1.26,45.05,8144.19,0.03,100.0,175
181,81,0.7017,491.19,607.52,1.08,44.12,8070.96,0.02,100.0,174
181,82,0.7,491.19,606.76,1.08,44.08,8075.72,0.02,100.0,173
181,83,0.2516,489.05,604.59,1.26,45.19,8139.41,0.03,100.0,172
181,84,0.0017,518.67,642.13,1.3,47.52,8151.11,0.03,100.0,171
181,85,0.621,462.54,536.35,0.94,36.65,7886.39,0.02,84.93,170
181,86,0.25,489.05,604.89,1.26,45.38,8142.58,0.03,100.0,169
181,87,0.84,445.0,549.62,1.02,41.74,8094.74,0.02,100.0,168
181,88,0.7,491.19,607.18,1.08,44.16,8066.1,0.02,100.0,167
181,89,0.8412,445.0,549.5,1.02,42.14,8096.63,0.02,100.0,166
181,90,0.84,445.0,548.92,1.02,41.89,8101.28,0.02,100.0,165
181,91,0.6204,462.54,536.65,0.94,36.66,7877.15,0.02,84.93,164
181,92,0.2514,489.05,604.69,1.26,45.39,8141.22,0.03,100.0,163
181,93,0.8402,449.44,555.81,1.02,41.65,8074.34,0.02,100.0,162
181,94,0.8409,449.44,555.16,1.03,41.71,8073.01,0.02,100.0,161
181,95,0.8405,445.0,549.69,1.02,42.07,8098.92,0.02,100.0,160
181,96,0.84,449.44,555.02,1.02,41.78,8076.18,0.02,100.0,159
181,97,0.0,518.67,642.28,1.3,47.33,8155.17,0.03,100.0,158
181,98,0.62,462.54,536.69,0.94,36.69,7882.07,0.02,84.93,157
181,99,0.25,489.05,604.77,1.26,45.08,8145.58,0.03,100.0,156
181,100,0.622,462.54,536.63,0.94,36.76,7891.37,0.02,84.93,155
181,101,0.2509,489.05,604.65,1.26,45.26,8143.1,0.03,100.0,154
181,102,0.0018,518.67,642.06,1.3,47.43,8150.36,0.03,100.0,153
181,103,0.84,445.0,549.07,1.02,41.73,8094.23,0.02,100.0,152
181,104,0.2516,489.05,604.55,1.26,45.32,8144.84,0.03,100.0,151
181,105,0.0,518.67,642.93,1.3,47.34,8149.79,0.03,100.0,150
181,106,0.0,518.67,641.84,1.3,47.27,8148.59,0.03,100.0,149
181,107,0.6211,462.54,536.23,0.94,36.65,7882.4,0.02,84.93,148
181,108,0.6213,462.54,536.68,0.94,36.86,7881.59,0.02,84.93,147
181,109,0.8418,449.44,555.55,1.02,41.89,8075.49,0.02,100.0,146
181,110,0.6201,462.54,536.47,0.94,36.65,7882.79,0.02,84.93,145
181,111,0.25,489.05,604.42,1.26,45.21,8143.64,0.03,100.0,144
181,112,0.62,462.54,537.19,0.94,36.63,7887.16,0.02,84.93,143
181,113,0.8403,445.0,549.41,1.02,41.98,8094.47,0.02,100.0,142
181,114,0.84,445.0,549.16,1.02,42.04,8097.94,0.02,100.0,141
181,115,0.8411,449.44,555.68,1.02,41.9,8072.16,0.02,100.0,140
181,116,0.7017,491.19,607.72,1.08,44.18,8075.32,0.02,100.0,139
181,117,0.84,445.0,549.21,1.02,41.93,8091.2,0.02,100.0,138
181,118,0.84,449.44,555.53,1.02,41.69,8078.38,0.02,100.0,137
181,119,0.25,489.05,604.82,1.26,45.3,8141.67,0.03,100.0,136
181,120,0.84,449.44,555.57,1.02,41.85,8073.83,0.02,100.0,135
181,121,0.6204,462.54,536.64,0.94,36.63,7880.27,0.02,84.93,134
181,122,0.7016,491.19,606.8,1.07,44.2,8076.33,0.02,100.0,133
181,123,0.0,518.67,642.41,1.3,47.34,8151.45,0.03,100.0,132
181,124,0.62,462.54,536.95,0.94,36.68,7879.73,0.02,84.93,131
181,125,0.62,462.54,536.55,0.94,36.61,7883.93,0.02,84.93,130
181,126,0.8409,445.0,549.22,1.02,42.04,8098.75,0.02,100.0,129
181,127,0.8413,449.44,555.79,1.02,41.81,8077.16,0.02,100.0,128
181,128,0.84,445.0,549.02,1.02,42.09,8096.76,0.02,100.0,127
181,129,0.701,491.19,606.87,1.08,44.44,8074.44,0.02,100.0,126
181,130,0.8403,445.0,549.48,1.02,42.0,8094.09,0.02,100.0,125
181,131,0.0,518.67,642.54,1.3,47.35,8150.04,0.03,100.0,124
181,132,0.84,449.44,556.16,1.02,41.94,8079.1,0.02,100.0,123
181,133,0.84,449.44,556.03,1.02,41.89,8082.7,0.02,100.0,122
181,134,0.6214,462.54,536.41,0.94,36.7,7879.72,0.02,84.93,121
181,135,0.6217,462.54,537.26,0.94,36.7,7881.59,0.02,84.93,120
181,136,0.0,518.67,642.07,1.3,47.36,8146.43,0.03,100.0,119
181,137,0.62,462.54,536.87,0.94,36.82,7879.22,0.02,84.93,118
181,138,0.84,449.44,555.22,1.02,41.9,8073.08,0.02,100.0,117
181,139,0.7012,491.19,606.58,1.08,44.27,8072.09,0.02,100.0,116
181,140,0.0,518.67,642.71,1.3,47.49,8144.87,0.03,100.0,115
181,141,0.84,445.0,548.91,1.02,41.97,8090.44,0.02,100.0,114
181,142,0.2511,489.05,604.65,1.26,45.34,8138.86,0.03,100.0,113
181,143,0.8401,445.0,550.06,1.02,42.02,8098.87,0.02,100.0,112
181,144,0.8405,449.44,555.75,1.02,41.89,8076.31,0.02,100.0,111
181,145,0.8408,445.0,549.36,1.02,41.79,8099.8,0.02,100.0,110
181,146,0.2518,489.05,604.83,1.26,45.34,8140.82,0.03,100.0,109
181,147,0.8402,445.0,549.82,1.02,42.05,8093.33,0.02,100.0,108
181,148,0.7,491.19,607.27,1.08,44.15,8071.78,0.02,100.0,107
181,149,0.7,491.19,607.6,1.08,44.33,8073.11,0.02,100.0,106
181,150,0.6209,462.54,536.66,0.94,36.73,7880.18,0.02,84.93,105
181,151,0.8419,445.0,549.44,1.02,42.18,8090.09,0.02,100.0,104
181,152,0.0,518.67,642.55,1.3,47.37,8138.49,0.03,100.0,103
181,153,0.8419,445.0,549.53,1.02,42.01,8088.16,0.02,100.0,102
181,154,0.7002,491.19,606.59,1.08,44.43,8069.52,0.02,100.0,101
181,155,0.0,518.67,642.49,1.3,47.35,8142.9,0.03,100.0,100
181,156,0.621,462.54,536.5,0.94,36.65,7881.57,0.02,84.93,99
181,157,0.84,445.0,549.48,1.02,42.12,8090.36,0.02,100.0,98
181,158,0.0,518.67,642.43,1.3,47.52,8147.59,0.03,100.0,97
181,159,0.8405,445.0,549.53,1.02,42.05,8093.18,0.02,100.0,96
181,160,0.7014,491.19,607.66,1.08,44.17,8070.47,0.02,100.0,95
181,161,0.62,462.54,536.57,0.94,36.7,7880.17,0.02,84.93,94
181,162,0.8413,449.44,555.49,1.02,42.03,8079.79,0.02,100.0,93
181,163,0.8404,445.0,549.09,1.02,41.94,8087.25,0.02,100.0,92
181,164,0.84,445.0,548.89,1.02,42.05,8092.08,0.02,100.0,91
181,165,0.84,449.44,555.74,1.02,41.85,8069.21,0.02,100.0,90
181,166,0.0,518.67,642.6,1.3,47.53,8146.42,0.03,100.0,89
181,167,0.8407,445.0,550.01,1.02,42.18,8093.1,0.02,100.0,88
181,168,0.6202,462.54,536.74,0.94,36.81,7873.92,0.02,84.93,87
181,169,0.621,462.54,536.62,0.94,36.69,7881.01,0.02,84.93,86
181,170,0.7,491.19,607.97,1.08,44.21,8067.87,0.02,100.0,85
181,171,0.2514,489.05,604.72,1.26,45.49,8137.26,0.03,100.0,84
181,172,0.2517,489.05,604.76,1.26,45.58,8132.03,0.03,100.0,83
181,173,0.7,491.19,607.34,1.08,44.56,8072.9,0.02,100.0,82
181,174,0.841,449.44,556.04,1.02,41.77,8074.97,0.02,100.0,81
181,175,0.62,462.54,536.39,0.94,36.65,7874.23,0.02,84.93,80
181,176,0.84,445.0,550.06,1.02,42.25,8086.99,0.02,100.0,79
181,177,0.2514,489.05,604.82,1.26,45.47,8135.96,0.03,100.0,78
181,178,0.84,445.0,550.35,1.02,42.07,8091.67,0.02,100.0,77
181,179,0.8407,445.0,550.0,1.02,42.22,8083.75,0.02,100.0,76
181,180,0.25,489.05,605.31,1.26,45.45,8138.82,0.03,100.0,75
181,181,0.84,445.0,549.74,1.02,42.07,8086.93,0.02,100.0,74
181,182,0.8406,449.44,555.41,1.02,41.9,8078.95,0.02,100.0,73
181,183,0.84,445.0,549.73,1.02,42.31,8087.18,0.02,100.0,72
181,184,0.62,462.54,536.93,0.94,36.83,7879.24,0.02,84.93,71
181,185,0.84,445.0,549.75,1.02,42.19,8094.6,0.02,100.0,70
181,186,0.842,445.0,549.85,1.02,42.32,8089.53,0.02,100.0,69
181,187,0.001,518.67,642.47,1.3,47.61,8139.5,0.03,100.0,68
181,188,0.84,449.44,556.18,1.02,41.97,8075.36,0.02,100.0,67
181,189,0.8401,445.0,549.59,1.02,42.11,8083.96,0.02,100.0,66
181,190,0.84,445.0,549.41,1.02,42.22,8090.98,0.02,100.0,65
181,191,0.84,449.44,556.13,1.02,42.16,8070.2,0.02,100.0,64
181,192,0.84,445.0,549.67,1.02,42.14,8090.22,0.02,100.0,63
181,193,0.6213,462.54,537.4,0.94,36.99,7875.32,0.02,84.93,62
181,194,0.0,518.67,642.97,1.3,47.63,8140.25,0.03,100.0,61
181,195,0.8414,445.0,549.81,1.02,42.28,8092.96,0.02,100.0,60
181,196,0.25,489.05,605.14,1.26,45.39,8132.28,0.03,100.0,59
181,197,0.0,518.67,642.91,1.3,47.78,8144.51,0.03,100.0,58
181,198,0.84,445.0,549.53,1.02,42.35,8087.99,0.02,100.0,57
181,199,0.0,518.67,643.02,1.3,47.67,8138.76,0.03,100.0,56
181,200,0.2503,489.05,605.16,1.26,45.53,8134.87,0.03,100.0,55
181,201,0.25,489.05,605.18,1.26,45.55,8141.0,0.03,100.0,54
181,202,0.2515,489.05,604.92,1.26,45.66,8125.97,0.03,100.0,53
181,203,0.0,518.67,642.86,1.3,47.62,8140.54,0.03,100.0,52
181,204,0.0,518.67,642.57,1.3,47.67,8139.34,0.03,100.0,51
181,205,0.25,489.05,604.86,1.26,45.63,8134.17,0.03,100.0,50
181,206,0.7,491.19,607.62,1.07,44.5,8059.58,0.02,100.0,49
181,207,0.7016,491.19,607.47,1.08,44.8,8064.55,0.03,100.0,48
181,208,0.7017,491.19,608.12,1.08,44.42,8069.82,0.03,100.0,47
181,209,0.84,445.0,550.28,1.02,42.39,8082.98,0.02,100.0,46
181,210,0.62,462.54,537.03,0.94,36.89,7874.9,0.02,84.93,45
181,211,0.2507,489.05,605.56,1.26,45.63,8131.05,0.03,100.0,44
181,212,0.8405,449.44,555.84,1.02,42.28,8068.69,0.02,100.0,43
181,213,0.84,445.0,549.7,1.02,42.19,8084.37,0.02,100.0,42
181,214,0.84,445.0,549.55,1.02,42.22,8081.17,0.02,100.0,41
181,215,0.0,518.67,642.5,1.3,47.71,8139.62,0.03,100.0,40
181,216,0.25,489.05,605.65,1.26,45.7,8130.22,0.03,100.0,39
181,217,0.84,445.0,550.2,1.02,42.31,8088.03,0.02,100.0,38
181,218,0.7,491.19,607.78,1.08,44.61,8061.88,0.03,100.0,37
181,219,0.0002,518.67,643.03,1.3,47.81,8135.93,0.03,100.0,36
181,220,0.841,449.44,556.13,1.02,42.21,8073.86,0.02,100.0,35
181,221,0.62,462.54,537.35,0.94,36.82,7872.06,0.02,84.93,34
181,222,0.84,449.44,555.8,1.02,42.22,8066.95,0.02,100.0,33
181,223,0.842,445.0,549.99,1.02,42.35,8083.78,0.02,100.0,32
181,224,0.84,445.0,550.27,1.02,42.34,8084.73,0.02,100.0,31
181,225,0.2513,489.05,605.22,1.26,45.71,8132.96,0.03,100.0,30
181,226,0.62,462.54,536.39,0.94,37.15,7874.42,0.02,84.93,29
181,227,0.8409,445.0,549.99,1.02,42.51,8084.93,0.02,100.0,28
181,228,0.62,462.54,537.72,0.94,36.96,7875.92,0.02,84.93,27
181,229,0.25,489.05,605.14,1.26,45.96,8128.14,0.03,100.0,26
181,230,0.6211,462.54,536.59,0.94,37.02,7878.36,0.02,84.93,25
181,231,0.84,449.44,556.13,1.02,42.35,8069.99,0.02,100.0,24
181,232,0.8414,445.0,549.84,1.02,42.63,8080.07,0.02,100.0,23
181,233,0.0,518.67,642.92,1.3,47.66,8136.93,0.03,100.0,22
181,234,0.2514,489.05,605.5,1.26,45.89,8130.68,0.03,100.0,21
181,235,0.84,445.0,550.02,1.02,42.63,8083.42,0.02,100.0,20
181,236,0.7,491.19,608.05,1.07,44.8,8057.55,0.03,100.0,19
181,237,0.8411,445.0,550.3,1.02,42.47,8078.23,0.02,100.0,18
181,238,0.2519,489.05,605.64,1.26,46.02,8121.73,0.03,100.0,17
181,239,0.8406,445.0,550.39,1.02,42.65,8083.73,0.02,100.0,16
181,240,0.7003,491.19,608.53,1.08,44.63,8058.82,0.03,100.0,15
181,241,0.622,462.54,537.28,0.94,37.01,7874.13,0.02,84.93,14
181,242,0.8409,445.0,549.58,1.02,42.51,8082.57,0.02,100.0,13
181,243,0.8418,449.44,556.22,1.02,42.44,8056.84,0.02,100.0,12
181,244,0.0,518.67,643.95,1.3,48.12,8130.71,0.03,100.0,11
181,245,0.0018,518.67,643.13,1.3,47.92,8128.66,0.03,100.0,10
181,246,0.8415,445.0,550.35,1.02,42.61,8080.33,0.02,100.0,9
181,247,0.62,462.54,537.41,0.94,37.29,7873.32,0.02,84.93,8
181,248,0.62,462.54,537.21,0.94,37.28,7874.58,0.02,84.93,7
181,249,0.0,518.67,643.74,1.3,48.05,8123.07,0.03,100.0,6
181,250,0.0017,518.67,643.75,1.3,48.2,8127.51,0.03,100.0,5
181,251,0.2516,489.05,605.62,1.26,46.12,8121.99,0.03,100.0,4
181,252,0.7015,491.19,608.4,1.08,45.04,8056.38,0.03,100.0,3
181,253,0.84,449.44,556.39,1.02,42.71,8062.28,0.02,100.0,2
181,254,0.7,491.19,607.89,1.07,45.16,8054.55,0.03,100.0,1
181,255,0.0005,518.67,643.53,1.3,48.1,8122.26,0.03,100.0,0
182,1,0.6203,462.54,536.44,0.94,36.72,7881.93,0.02,84.93,199
182,2,0.7006,491.19,607.5,1.08,44.02,8069.81,0.02,100.0,198
182,3,0.84,445.0,549.3,1.02,42.1,8094.18,0.02,100.0,197
182,4,0.2516,489.05,604.44,1.26,45.29,8139.43,0.03,100.0,196
182,5,0.62,462.54,536.39,0.94,36.53,7886.46,0.02,84.93,195
182,6,0.84,449.44,555.89,1.02,41.61,8078.08,0.02,100.0,194
182,7,0.25,489.05,604.4,1.26,45.2,8143.43,0.03,100.0,193
182,8,0.84,445.0,549.16,1.02,41.94,8096.59,0.02,100.0,192
182,9,0.8405,445.0,549.27,1.02,41.99,8089.14,0.02,100.0,191
182,10,0.25,489.05,604.81,1.26,45.33,8146.26,0.03,100.0,190
182,11,0.7007,491.19,607.38,1.08,44.34,8072.24,0.02,100.0,189
182,12,0.84,449.44,555.7,1.02,41.77,8080.29,0.02,100.0,188
182,13,0.62,462.54,537.13,0.94,36.89,7876.57,0.02,84.93,187
182,14,0.0,518.67,642.07,1.3,47.4,8151.44,0.03,100.0,186
182,15,0.7,491.19,607.19,1.08,44.29,8072.18,0.02,100.0,185
182,16,0.8408,445.0,548.8,1.02,41.76,8095.84,0.02,100.0,184
182,17,0.8404,445.0,549.36,1.02,41.99,8093.44,0.02,100.0,183
182,18,0.25,489.05,604.73,1.26,45.18,8143.73,0.03,100.0,182
182,19,0.7007,491.19,607.51,1.08,44.22,8076.47,0.02,100.0,181
182,20,0.62,462.54,536.47,0.94,36.62,7875.68,0.02,84.93,180
182,21,0.84,449.44,555.31,1.02,41.79,8075.66,0.02,100.0,179
182,22,0.25,489.05,604.51,1.26,45.29,8141.37,0.03,100.0,178
182,23,0.84,449.44,554.97,1.02,41.7,8075.46,0.02,100.0,177
182,24,0.6205,462.54,537.0,0.94,36.55,7882.26,0.02,84.93,176
182,25,0.8411,449.44,555.36,1.02,41.64,8072.4,0.02,100.0,175
182,26,0.25,489.05,605.14,1.26,45.31,8140.1,0.03,100.0,174
182,27,0.6211,462.54,536.32,0.94,36.65,7890.99,0.02,84.93,173
182,28,0.2513,489.05,604.56,1.26,45.28,8138.83,0.03,100.0,172
182,29,0.84,445.0,549.2,1.02,41.92,8093.73,0.02,100.0,171
182,30,0.7016,491.19,606.29,1.08,44.29,8069.62,0.02,100.0,170
182,31,0.002,518.67,642.15,1.3,47.19,8144.38,0.03,100.0,169
182,32,0.8406,449.44,555.74,1.02,41.84,8081.88,0.02,100.0,168
182,33,0.84,449.44,555.73,1.02,41.77,8074.46,0.02,100.0,167
182,34,0.62,462.54,536.41,0.94,36.72,7879.72,0.02,84.93,166
182,35,0.84,445.0,549.6,1.02,41.9,8093.95,0.02,100.0,165
182,36,0.8414,449.44,555.66,1.02,41.57,8082.88,0.02,100.0,164
182,37,0.2503,489.05,604.75,1.26,45.24,8140.22,0.03,100.0,163
182,38,0.0017,518.67,642.38,1.3,46.98,8149.25,0.03,100.0,162
182,39,0.6211,462.54,537.09,0.94,36.77,7882.57,0.02,84.93,161
182,40,0.7,491.19,607.19,1.08,44.27,8068.53,0.02,100.0,160
182,41,0.8414,445.0,549.92,1.02,41.95,8092.48,0.02,100.0,159
182,42,0.8415,449.44,554.91,1.02,41.87,8077.04,0.02,100.0,158
182,43,0.84,449.44,555.72,1.02,41.69,8076.18,0.02,100.0,157
182,44,0.2518,489.05,604.42,1.26,45.17,8137.59,0.03,100.0,156
182,45,0.6202,462.54,536.87,0.94,36.72,7879.17,0.02,84.93,155
182,46,0.0014,518.67,641.94,1.3,47.45,8152.15,0.03,100.0,154
182,47,0.7,491.19,607.09,1.08,44.35,8070.2,0.02,100.0,153
182,48,0.7,491.19,607.44,1.08,44.33,8067.2,0.02,100.0,152
182,49,0.8412,449.44,555.25,1.02,41.94,8076.79,0.02,100.0,151
182,50,0.0,518.67,642.07,1.3,47.2,8143.5,0.03,100.0,150
182,51,0.0017,518.67,641.97,1.3,47.48,8145.3,0.03,100.0,149
182,52,0.7014,491.19,606.82,1.08,44.18,8072.04,0.02,100.0,148
182,53,0.25,489.05,604.41,1.26,45.5,8138.43,0.03,100.0,147
182,54,0.7,491.19,607.67,1.08,44.21,8072.99,0.02,100.0,146
182,55,0.8412,445.0,549.37,1.02,42.11,8098.9,0.02,100.0,145
182,56,0.0013,518.67,642.11,1.3,47.21,8146.79,0.03,100.0,144
182,57,0.84,445.0,549.44,1.02,41.8,8091.78,0.02,100.0,143
182,58,0.8411,445.0,549.55,1.02,41.85,8095.1,0.02,100.0,142
182,59,0.84,445.0,549.59,1.02,41.95,8094.95,0.02,100.0,141
182,60,0.6201,462.54,536.64,0.94,36.64,7881.53,0.02,84.93,140
182,61,0.8404,449.44,555.19,1.02,41.71,8077.04,0.02,100.0,139
182,62,0.0,518.67,642.49,1.3,47.36,8144.28,0.03,100.0,138
182,63,0.62,462.54,536.94,0.94,36.69,7880.43,0.02,84.93,137
182,64,0.62,462.54,537.03,0.94,36.61,7880.89,0.02,84.93,136
182,65,0.8411,449.44,555.83,1.02,41.74,8079.76,0.02,100.0,135
182,66,0.8409,445.0,549.23,1.02,41.95,8097.97,0.02,100.0,134
182,67,0.84,445.0,549.5,1.02,41.76,8089.59,0.02,100.0,133
182,68,0.0018,518.67,642.11,1.3,47.38,8141.2,0.03,100.0,132
182,69,0.84,445.0,549.36,1.02,42.11,8091.47,0.02,100.0,131
182,70,0.84,449.44,555.37,1.02,41.88,8075.98,0.02,100.0,130
182,71,0.25,489.05,605.4,1.26,45.24,8138.49,0.03,100.0,129
182,72,0.7019,491.19,607.16,1.08,44.14,8070.82,0.02,100.0,128
182,73,0.002,518.67,642.09,1.3,47.32,8149.9,0.03,100.0,127
182,74,0.841,445.0,549.69,1.02,42.09,8088.02,0.02,100.0,126
182,75,0.84,445.0,548.86,1.02,42.09,8089.76,0.02,100.0,125
182,76,0.25,489.05,604.66,1.26,45.33,8137.96,0.03,100.0,124
182,77,0.7,491.19,607.06,1.08,44.29,8070.73,0.02,100.0,123
182,78,0.0,518.67,642.43,1.3,47.29,8141.26,0.03,100.0,122
182,79,0.002,518.67,641.93,1.3,47.45,8142.57,0.03,100.0,121
182,80,0.7,491.19,606.96,1.08,44.26,8064.96,0.02,100.0,120
182,81,0.84,449.44,555.46,1.02,41.91,8075.34,0.02,100.0,119
182,82,0.0,518.67,642.44,1.3,47.43,8143.41,0.03,100.0,118
182,83,0.0,518.67,641.55,1.3,47.2,8146.59,0.03,100.0,117
182,84,0.84,445.0,549.47,1.02,42.01,8092.17,0.02,100.0,116
182,85,0.84,445.0,549.5,1.02,41.92,8089.99,0.02,100.0,115
182,86,0.25,489.05,605.01,1.26,45.3,8140.36,0.03,100.0,114
182,87,0.8406,445.0,549.65,1.02,41.8,8090.47,0.02,100.0,113
182,88,0.7,491.19,607.23,1.08,44.43,8076.39,0.02,100.0,112
182,89,0.6217,462.54,536.63,0.94,36.83,7882.65,0.02,84.93,111
182,90,0.2512,489.05,604.78,1.26,45.21,8136.13,0.03,100.0,110
182,91,0.84,445.0,549.37,1.02,41.89,8093.93,0.02,100.0,109
182,92,0.84,449.44,555.06,1.02,41.97,8073.23,0.02,100.0,108
182,93,0.0006,518.67,642.62,1.3,47.33,8147.81,0.03,100.0,107
182,94,0.2504,489.05,604.99,1.26,45.34,8141.89,0.03,100.0,106
182,95,0.8403,449.44,555.46,1.02,41.87,8072.54,0.02,100.0,105
182,96,0.0001,518.67,642.67,1.3,47.41,8142.36,0.03,100.0,104
182,97,0.84,449.44,555.53,1.02,41.96,8073.82,0.02,100.0,103
182,98,0.0012,518.67,642.49,1.3,47.42,8144.03,0.03,100.0,102
182,99,0.2505,489.05,604.6,1.26,45.3,8131.67,0.03,100.0,101
182,100,0.25,489.05,604.74,1.26,45.43,8137.53,0.03,100.0,100
182,101,0.8405,445.0,549.71,1.02,42.09,8089.73,0.02,100.0,99
182,102,0.25,489.05,604.69,1.26,45.58,8134.28,0.03,100.0,98
182,103,0.25,489.05,604.94,1.26,45.45,8135.73,0.03,100.0,97
182,104,0.7016,491.19,606.94,1.07,44.27,8065.6,0.02,100.0,96
182,105,0.0,518.67,642.61,1.3,47.4,8144.41,0.03,100.0,95
182,106,0.841,449.44,555.74,1.02,41.93,8076.3,0.02,100.0,94
182,107,0.84,449.44,556.24,1.02,41.87,8071.51,0.02,100.0,93
182,108,0.8411,445.0,549.63,1.02,42.12,8090.07,0.02,100.0,92
182,109,0.7,491.19,607.38,1.08,44.24,8064.4,0.02,100.0,91
182,110,0.84,445.0,549.83,1.02,42.05,8087.76,0.02,100.0,90
182,111,0.7008,491.19,607.43,1.08,44.23,8071.27,0.02,100.0,89
182,112,0.8416,449.44,555.38,1.02,41.94,8072.8,0.02,100.0,88
182,113,0.84,445.0,549.66,1.02,42.21,8089.13,0.02,100.0,87
182,114,0.2504,489.05,603.95,1.26,45.54,8134.76,0.03,100.0,86
182,115,0.7,491.19,607.51,1.08,44.28,8070.22,0.02,100.0,85
182,116,0.7,491.19,607.42,1.08,44.35,8069.9,0.02,100.0,84
182,117,0.7017,491.19,607.48,1.08,44.35,8062.89,0.02,100.0,83
182,118,0.7003,491.19,607.01,1.08,44.3,8063.84,0.02,100.0,82
182,119,0.2518,489.05,604.26,1.26,45.37,8131.95,0.03,100.0,81
182,120,0.25,489.05,604.27,1.26,45.48,8132.9,0.03,100.0,80
182,121,0.62,462.54,536.97,0.94,36.85,7875.53,0.02,84.93,79
182,122,0.0001,518.67,642.79,1.3,47.71,8140.23,0.03,100.0,78
182,123,0.0,518.67,642.36,1.3,47.46,8142.44,0.03,100.0,77
182,124,0.84,445.0,549.56,1.02,42.05,8089.35,0.02,100.0,76
182,125,0.8403,445.0,549.69,1.02,42.06,8094.89,0.02,100.0,75
182,126,0.0,518.67,642.3,1.3,47.48,8137.0,0.03,100.0,74
182,127,0.84,449.44,555.37,1.02,41.92,8070.23,0.02,100.0,73
182,128,0.0,518.67,642.45,1.3,47.47,8145.5,0.03,100.0,72
182,129,0.84,445.0,549.51,1.02,42.07,8088.44,0.02,100.0,71
182,130,0.0,518.67,642.77,1.3,47.6,8141.53,0.03,100.0,70
182,131,0.8401,445.0,549.48,1.02,42.07,8086.99,0.02,100.0,69
182,132,0.84,445.0,549.49,1.02,41.9,8087.99,0.02,100.0,68
182,133,0.7018,491.19,607.68,1.08,44.32,8064.46,0.02,100.0,67
182,134,0.84,449.44,556.01,1.02,41.79,8069.25,0.02,100.0,66
182,135,0.2514,489.05,604.82,1.26,45.56,8135.61,0.03,100.0,65
182,136,0.8419,445.0,549.45,1.02,41.98,8091.13,0.02,100.0,64
182,137,0.7,491.19,607.42,1.08,44.54,8065.79,0.02,100.0,63
182,138,0.0011,518.67,642.49,1.3,47.51,8137.78,0.03,100.0,62
182,139,0.8404,445.0,549.24,1.02,42.05,8093.68,0.02,100.0,61
182,140,0.84,445.0,550.18,1.02,42.03,8086.19,0.02,100.0,60
182,141,0.25,489.05,604.69,1.26,45.55,8133.1,0.03,100.0,59
182,142,0.84,445.0,549.45,1.02,42.27,8084.5,0.02,100.0,58
182,143,0.84,445.0,549.51,1.02,42.0,8088.94,0.02,100.0,57
182,144,0.002,518.67,643.26,1.3,47.66,8137.03,0.03,100.0,56
182,145,0.7019,491.19,607.47,1.08,44.49,8062.38,0.02,100.0,55
182,146,0.2517,489.05,605.25,1.26,45.59,8127.96,0.03,100.0,54
182,147,0.62,462.54,536.93,0.94,36.84,7876.84,0.02,84.93,53
182,148,0.8412,445.0,549.79,1.02,42.17,8084.58,0.02,100.0,52
182,149,0.7,491.19,607.84,1.08,44.37,8062.33,0.02,100.0,51
182,150,0.7,491.19,608.27,1.08,44.63,8063.2,0.03,100.0,50
182,151,0.84,445.0,550.02,1.02,42.43,8085.62,0.02,100.0,49
182,152,0.8413,445.0,549.91,1.02,42.37,8081.94,0.02,100.0,48
182,153,0.841,449.44,556.09,1.02,41.9,8067.03,0.02,100.0,47
182,154,0.8415,445.0,550.27,1.02,42.2,8083.97,0.02,100.0,46
182,155,0.8411,445.0,549.66,1.02,42.29,8085.3,0.02,100.0,45
182,156,0.84,449.44,555.62,1.02,41.91,8062.02,0.02,100.0,44
182,157,0.621,462.54,536.69,0.94,36.73,7871.67,0.02,84.93,43
182,158,0.62,462.54,537.38,0.94,36.83,7877.37,0.02,84.93,42
182,159,0.84,445.0,549.92,1.02,42.33,8080.18,0.02,100.0,41
182,160,0.7,491.19,607.7,1.07,44.55,8060.91,0.02,100.0,40
182,161,0.62,462.54,536.62,0.94,36.76,7877.05,0.02,84.93,39
182,162,0.62,462.54,537.36,0.94,36.96,7872.29,0.02,84.93,38
182,163,0.621,462.54,537.29,0.94,37.04,7875.41,0.02,84.93,37
